token_id,image_filename,metadata_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,combination_fingerprint,image_sha256,metadata_sha256,approval_status,notes
110,NRA_0110.png,NRA_0110.json,Midnight Diner,Common,B01_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_LAST_ORDER,NOTE_LAST_ORDER,OVERLAY_FADED_INK_01,,c46ce0b62436aa38ad1687397d08dc09a3bb6e15b26940146e61a6d804ca7bd6,39e57a3301e23bcc2bc41b566257098b49726e0d022236825ff7612e16311fdb,fc9065f134a2cafa39d9dabc57eedb952841351eed199d08e9de7ae3170fc81b,approved,Manually approved 333 production stress batch.
111,NRA_0111.png,NRA_0111.json,Side B Records,Common,B06_VAR_07,,DMG_DUST_SPECKS_02,,,STAMP_STORE_CREDIT,NOTE_TRACK_07,OVERLAY_DUST_02,,098d697eec99f3360ceb5ca3a855d09d580c8cf149c17850af83dd173583f3db,a117c83719a98b8119eecb292c9f971fb0daf2fd54460a4f5cf2bde85a9dd44e,bec2c1188a67ec93909a2a00bfb225f4921f65decdaa67993385fbd19216baf4,approved,Manually approved 333 production stress batch.
112,NRA_0112.png,NRA_0112.json,Midnight Diner,Common,B01_VAR_04,,DMG_FOLD_01,,,STAMP_CLOSED,NOTE_LAST_ORDER,OVERLAY_FADED_INK_01,,d94b2735939df10a7221f9a9a22ce500a6aa95cc28aceebbe3d72e74608d6c87,ae6c9cf1039aae31b8a6718fa7fd40eaad345670fb6a9e8086a4ea29bad4fa8a,1cbc72038434542fcec97aefdd008618cbfca0cd60f09f2f8c827d866aa9f6fc,approved,Manually approved 333 production stress batch.
113,NRA_0113.png,NRA_0113.json,Night Owl Video,Common,B02_VAR_10,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_RETURNED_EMPTY,OVERLAY_DUST_01,,8a46802ee299f39fbd17a006af745510bfc88ff72cc9f34787d259935ff61d5c,cca604b8831e5864759a0c65101f9a241b50d65b816489536298761e9885ddb5,10d7db1c661861084c49a612b0dd9adbefc42d26e3f936296238052e29a90fd9,approved,Manually approved 333 production stress batch.
114,NRA_0114.png,NRA_0114.json,Sunset Mart,Common,B02_VAR_12,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,637424d6db0ea26119f9be6e87326cc6eb130ebab7a264753b73035096e6aa72,cbb6a592ee023533091c4f1772dd5e299ce9aa66ee5bd57377ced317e49db9ca,71bb3e648d9c8ea630c7464d57f303ea12b034e18739ef963cca5a1f8a09f55c,approved,Manually approved 333 production stress batch.
115,NRA_0115.png,NRA_0115.json,Midnight Diner,Common,B08_VAR_03,,DMG_FOLD_01,,,STAMP_NO_REFUNDS,NOTE_TABLE_6,OVERLAY_SCAN_NOISE_01,,9314f1ededd1b354c42cb3ec64587b8ff5acc65e1580f8869bcacad4b96f1c42,613be3ca359cfb27485ac6ddb63d5822e2ced7e2af2fadda95606a59a2a53a03,6f5cb79d800819592f46ff8c92300b985f9353eff3e4d1e196d3b780b5239b83,approved,Manually approved 333 production stress batch.
116,NRA_0116.png,NRA_0116.json,Sunset Mart,Common,B05_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FADED_INK_01,,2a7350266e29461a34610c0a8a77e2bde5cac3873c77b74318a4280de9cfe536,bb2e5112486e7db4d06e1f78c6203b3696fffd9c9e1254e256f129d6a9399670,2e6caa47f908347f6f6fab44e1c0956ea31bc25ecf8794484fdc6d81268f3190,approved,Manually approved 333 production stress batch.
117,NRA_0117.png,NRA_0117.json,Side B Records,Common,B07_VAR_03,,DMG_FOLD_02,,,STAMP_LAST_COPY,NOTE_LAST_COPY,OVERLAY_DUST_02,,55202ff599f938cbc8aaf3582af47ae6316d3750e853480fbeb2b8528f7fa2c4,f87fbdd06fbb1f0ac53eaec562c10fb6a300d3c0289d9cbcae0a0236fe8bfc6f,ada3a5e87ec39f180f5379c0ea6db0ed3518fa5bcde527a0b6d928f59e59a8e6,approved,Manually approved 333 production stress batch.
118,NRA_0118.png,NRA_0118.json,Midnight Diner,Common,B04_VAR_03,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_BOOTH_4,OVERLAY_FILM_GRAIN_02,,ed5393a627249ffb567507f5e97e05230f17845afa94d0205c04830106e863fb,ab53de16b5f76d5da20c8991e045530fe4e1111a2ab6e4b979c4cbe6afb60906,21fa6f605c30550c6dcc08a9ed5fcdc333a03c7d4b45bc53fd57ab8fc56b50ac,approved,Manually approved 333 production stress batch.
119,NRA_0119.png,NRA_0119.json,Token Pawn,Common,B05_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,d1951346b19713a409fd431d6e271d324174c4498f73f225402ca1b58d026296,adb373da2fa82cab155b4641ba776255222cc1345c14c40922072be0556c7712,0ddd60f04faddb8adc5332b5e3ad8a82c06b8404a8ccfae89f26f53d79864a62,approved,Manually approved 333 production stress batch.
120,NRA_0120.png,NRA_0120.json,Midnight Diner,Common,B03_VAR_07,,DMG_COFFEE_RING_01,,,STAMP_CLOSED,NOTE_1138PM,OVERLAY_FILM_GRAIN_02,,40bb352c0437804ec8607fe9e08d9a07ab06dcb61ccdb7b5e28969ba4906d45f,d2e200501d33539674ed6774c56ea7da234b6b792f434a6e7f9042c20ef8dd28,d547473e560769ea39444e2c4c03b47450bd861a7d75969a9e7b03201fe27a92,approved,Manually approved 333 production stress batch.
121,NRA_0121.png,NRA_0121.json,Lucky 8 Gas & Motel,Common,B04_VAR_02,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_FILM_GRAIN_01,,b0f4865327fe9230d6a5ba89ff3838cc342898e057a827d6e6961f63565fc7fb,9b53b4b8f0b1e397a337885597a5518c9c6b505ac6bf76ebcfcdd09fbb1f6230,e3a49c6845b5deeffb76d454f37dba20ca4e20ea1c03df87038af469fdc2070c,approved,Manually approved 333 production stress batch.
122,NRA_0122.png,NRA_0122.json,Midnight Diner,Common,B08_VAR_03,,DMG_CORNER_CURL_01,,,STAMP_NO_REFUNDS,NOTE_LAST_ORDER,OVERLAY_FADED_INK_01,,88156a59676e88a388ba4deac418d0d5d4a5691a25ca21b1a4e64a2bac7483c5,8cc965dfea3aa85fb089f30bfb6f10e1eea7c47240c080dc374c3542a0d0c5e2,5e019d3170ad5a94aeeeae1be4001807c2dc2352c70dac00d7897b831310a459,approved,Manually approved 333 production stress batch.
123,NRA_0123.png,NRA_0123.json,Midnight Diner,Common,B01_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_LAST_ORDER,NOTE_TABLE_6,OVERLAY_ARCHIVE_YELLOWING_01,,a6b4fc85a4436dbac5a2966a5114325674b8320ba9e5e4de7924035c2a3876e4,45b874a3484c6e81feff69d43b4a95878295714de5b142dcfe0ddedbe127052c,1f0a2d7c748974348c7d9dc4f3271ecae0473d2b7b76d16cc5419009d3791f8e,approved,Manually approved 333 production stress batch.
124,NRA_0124.png,NRA_0124.json,Lucky 8 Gas & Motel,Common,B02_VAR_05,,DMG_FOLD_01,,,STAMP_NO_VACANCY,NOTE_ROOM_8,OVERLAY_DUST_02,,06fc775ff49ff86e4d144ecf792d3f3eb828c8bc5b6323d6c3f98b8fe9cf368e,b21eb22414ebd8cc2d926c7128b729bfe8075d9c56b4030d686e33431f2cfc4a,1e11163935da3baa256d42dc7c9af920edeedad2519299efd8be10707654756b,approved,Manually approved 333 production stress batch.
125,NRA_0125.png,NRA_0125.json,Midnight Diner,Common,B04_VAR_03,,DMG_FOLD_03,,,STAMP_CLOSED,NOTE_LAST_ORDER,OVERLAY_ARCHIVE_YELLOWING_01,,4435e3f3eac8c63734bae644cbbe5f8fbf20ebf78a7de960e8ecfdf034687f7c,68a35bc6c23dfe5e2f3d7931ca71371dbd3dbe9b345e8c82c26fcb65b95434f6,ce15b2e3ace83409a129b0cac8ee7acd74184f4112d83e5ae5835b1f84a9b0bd,approved,Manually approved 333 production stress batch.
126,NRA_0126.png,NRA_0126.json,Side B Records,Common,B06_VAR_07,,DMG_CORNER_CURL_01,,,STAMP_LAST_COPY,NOTE_STORE_CREDIT,OVERLAY_SCAN_NOISE_02,,15b1f97f1afd69cdf50a83ac1addd5e17923b116cdad6a7e7641c966abb9d1d8,6b7463ad4c1f0cb262d1b32944db0f48bdcbec8a7c38f494e9ddd25b5b560c00,986c7eccd4c05b679789675113ca04c386aa1df3f1eee4d24c75a423ca84dd92,approved,Manually approved 333 production stress batch.
127,NRA_0127.png,NRA_0127.json,Lucky 8 Gas & Motel,Common,B03_VAR_04,,DMG_FOLD_01,,,STAMP_ROOM_PAID,NOTE_1138PM,OVERLAY_DUST_02,,6d628bfdb53bdc0712e0b9cf7644581b79d7c2386d1d6986c30f18b33011711d,9a4d2fa96ffa79c4e9655b549c04cc5dc89e2c09d957387654f9667fd085bdad,304915aa3d8f66b34a242d2be357d734a4032c133b61cda32dce20780aa26801,approved,Manually approved 333 production stress batch.
128,NRA_0128.png,NRA_0128.json,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_FADED_INK_01,,c237c0c813cffea5a9a5b587287dec57ea371c35fdedddceea52fc6728713752,ed11cf44267174b504edb5de5cbc1e22b9ed0a3f4c3be3dcdac408f4afed3cd1,fcbec6af7008c43257e876080773a21b7e2bb78dcba9fbed678ed78b1b69e216,approved,Manually approved 333 production stress batch.
129,NRA_0129.png,NRA_0129.json,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,d0b884ffb66a3bd5de360e6659fd9d5521e284ebb88dbe85c4b7ec0796eedb89,a8106a27c9b8d152bea659bd1f1914dda6825e1f883a0c0190bc0d08ce790c58,6bc90b545a790b7652910815fe79482b6e04541b1f49b9c3b84a01a714d1b807,approved,Manually approved 333 production stress batch.
130,NRA_0130.png,NRA_0130.json,Lucky 8 Gas & Motel,Common,B06_VAR_03,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_ROOM_8,OVERLAY_SOFT_VIGNETTE_01,,24f43fd82b090589a496527e155aadb8ff9eb9eda64e9b908ef3fe3d01427358,c72abf536b074bbc718b20ea6445adb6a74e2a4c28dc15550513e7879f62b42c,933aea72d915de425487443e5f194b40de9c6e9ec6be302b1559c9219a868077,approved,Manually approved 333 production stress batch.
131,NRA_0131.png,NRA_0131.json,Side B Records,Common,B04_VAR_03,,DMG_DUST_SPECKS_02,,,STAMP_LAST_COPY,NOTE_A_SIDE_GONE,OVERLAY_FILM_GRAIN_01,,45558c1fa34f9b70b938e91c52f4857fbdace592c7fa1abd48119b4bbb7c26ab,310184141f7fda22f1d3c2ed7f03331080cfe3c5f3afc6971c1685fb6a0c106a,b7d6ce232fa28b499d8106f175c96b41edf6fcb09ead757ac33978d8be91ae22,approved,Manually approved 333 production stress batch.
132,NRA_0132.png,NRA_0132.json,Token Pawn,Common,B01_VAR_01,,DMG_FOLD_02,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_01,,bd43e441dd3b70ef7c37657afc8c79fd1e2a7f866c908c4348714193f871f566,181beda42950678b4eb98188dc02168201597de06b7dabd0ba32b7b0d2a76bfd,289993cca3a7ef59fffbd68536a07cf07eef568a30f99cc71eb0abbf61f1192b,approved,Manually approved 333 production stress batch.
133,NRA_0133.png,NRA_0133.json,Midnight Diner,Common,B08_VAR_03,,DMG_COFFEE_RING_01,,,STAMP_LAST_ORDER,NOTE_LAST_ORDER,OVERLAY_ARCHIVE_YELLOWING_01,,3bd935406eb81d46c900642c7046792377516ebb9aff21e8d94072151aa4031d,779a0b1b3af470c1cd219dd87c1ce52ef141b7522aae1abc18f6c10968583f75,04338f9792458b6a3ceba744fef1e7caf355fe34d95a00b611f566e0dd3cdf2b,approved,Manually approved 333 production stress batch.
134,NRA_0134.png,NRA_0134.json,Sunset Mart,Common,B02_VAR_12,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_AISLE_3,OVERLAY_SCAN_NOISE_02,,be1bd1406e5e0ec03dac798d092da3fb71920d4872bbdd4ccc2883ebae69f1e3,d9614eb2e4cefa67e6970fb6f5aee604e2f3f6c9fbb418b236c69513dbbf883d,6b1a2a91350136e04afb9bbd22ebe101646d3d9eb5889f903d95f9387a39b7e9,approved,Manually approved 333 production stress batch.
135,NRA_0135.png,NRA_0135.json,Token Pawn,Common,B05_VAR_05,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_ARCHIVE_YELLOWING_01,,3f6a94ee6d2a3380ac73b0612f904b25ade8a3f12b9d068b7b8be7a15a3d98bf,4176f2a8cda2c5ab7ce77e7c9076d4bf0891d0520f123b591840f2575519f7f5,44675cad5d5faa856e44f79c01d5884fc4f1524de63059b47a4609efa99270a2,approved,Manually approved 333 production stress batch.
136,NRA_0136.png,NRA_0136.json,Side B Records,Common,B08_VAR_01,,DMG_FOLD_02,,,STAMP_LAST_COPY,NOTE_TRACK_07,OVERLAY_FILM_GRAIN_02,,be25c8112326e8dec826acb97d0345769327e7ae6be3361c9adc625a0d26d9a2,8fcbf41ec7917524b7eb7e78ee1f576cf1278d49f5e6377b9daa115406b423a3,1426fb5836ed3f81bc2681547bf0247546867668b15acf38e0ea6bfbd60a7dc1,approved,Manually approved 333 production stress batch.
137,NRA_0137.png,NRA_0137.json,Side B Records,Common,B06_VAR_07,,DMG_DUST_SPECKS_02,,,STAMP_LAST_COPY,NOTE_LAST_COPY,OVERLAY_FILM_GRAIN_01,,7db1419d28c12c9cddf506a62dcee73f109ddfba39958b5a11d6efd8c4356203,d8d11e89a91985fbf6665c895d2dd07cfded313fae8f84d8540b8596e0f2acbc,ce4d7b731f2f402e410eef4913ba36b18c9b8d9b267e24c76c6999610c294ce2,approved,Manually approved 333 production stress batch.
138,NRA_0138.png,NRA_0138.json,Token Pawn,Common,B03_VAR_04,,DMG_EDGE_WEAR_01,,,STAMP_PAWN_HOLD,NOTE_CLAIM_BY_5,OVERLAY_SCAN_NOISE_02,,683ca87e9c852003c83b3b88f26434189f876cc5b115f848746e1d65d0e7e901,cb75567799ae59066a468bb4de46206c7d2b1b3cbeb97e6b77d80d3447d45d1b,5de7182870011c86802c5a2479cbd90b4c374603602795947c1d8c90c6be13c8,approved,Manually approved 333 production stress batch.
139,NRA_0139.png,NRA_0139.json,Lucky 8 Gas & Motel,Common,B06_VAR_02,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_ROOM_8,OVERLAY_SCAN_NOISE_01,,448bb684ee34fbd17b7de6f30b9b46a4848bfe1265ecb53428e2716a44420d8c,131ccbdd515313f892fd440e6ef3ea55ec15e67208fd9a7bd29c2dafdc3a182e,2fc3b0ef1a16c36824ede1c40b8c716caa6e2e24728bd376709a3cbf0c6c692f,approved,Manually approved 333 production stress batch.
140,NRA_0140.png,NRA_0140.json,Sunset Mart,Common,B04_VAR_07,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_DUST_01,,8cb5a9b868fd892b4ba9cc98520f9c81aa35c00fe3b2721293dd843d1a378df8,9b0f070d7195a0c8c45305d43c34f6345421120cf7067cf5a4e1adc5a99fd9d1,b0e6e85ff431b0b0c66d2e6d07c3e014ab11c686c7b11772e3418093e4e2e704,approved,Manually approved 333 production stress batch.
141,NRA_0141.png,NRA_0141.json,Midnight Diner,Common,B01_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_LAST_ORDER,NOTE_BOOTH_4,OVERLAY_FILM_GRAIN_02,,e0465344b24910f16b1790e66768817d53dc4de0d9e98eb5762978213f9b6c75,fef176125d5849352a4dd58e53f49e67a8fb5646d94cc7be73638e123f8ab677,0c88a652bf317be168367139b58b2797e085ee1bf1d40020589e51bd131331a8,approved,Manually approved 333 production stress batch.
142,NRA_0142.png,NRA_0142.json,Side B Records,Common,B01_VAR_07,,DMG_FOLD_03,,,STAMP_FINAL_SALE,NOTE_STORE_CREDIT,OVERLAY_SCAN_NOISE_02,,f4f55982c3b138815768e21648a2273f0ddf0bc85f27f9830e31aa90d299d4c6,07f2d0b657944d91b289c1db9ffeb50db13b6d04bd232f8957c138dbaf8ddb89,5e5878e41406215bdb5d373631becc7b07373dfb0cd36619b567c33b0415a301,approved,Manually approved 333 production stress batch.
143,NRA_0143.png,NRA_0143.json,Lucky 8 Gas & Motel,Common,B02_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_1138PM,OVERLAY_DUST_01,,65faafa572344e19cef1cbfb7534299313a56996c565193104e18eb0e4ce0aa4,46e9c487912031d34df43e69bc3a3262f973749d629b828053ab0cd8202d26e8,d9038c7b719c9c54c6431c5c06fd6c8de5570f8e3d2cc3dd1641a4f470feb560,approved,Manually approved 333 production stress batch.
144,NRA_0144.png,NRA_0144.json,Side B Records,Common,B08_VAR_01,,DMG_EDGE_WEAR_02,,,STAMP_STORE_CREDIT,NOTE_TRACK_07,OVERLAY_SCAN_NOISE_02,,18ece50634e620be82300c06249917b71492d4d9dafa608f964017b2015eaf17,c033d805677dfbbe1df0a4e86d751ca883c97e4f5185f6b78afe102ec76bff06,06a4ce2735ef9b570dfbf2ec33ab809de1f349981412943c9fc9c876dd2705dc,approved,Manually approved 333 production stress batch.
145,NRA_0145.png,NRA_0145.json,Side B Records,Common,B01_VAR_07,,DMG_FOLD_03,,,STAMP_LAST_COPY,NOTE_LAST_COPY,OVERLAY_FILM_GRAIN_01,,7ffc2e880e95c493f78ff9e60160208ea671bf99e5ed82fdcb424a840bda7e2d,8cd1152643ee71ba00bd89e7eeecbc571829ee050c208e66ab72140d05a91f19,416d967af430ee82aae6bf3ecc0646baf4ab222b621352ffc54f6797a94637bf,approved,Manually approved 333 production stress batch.
146,NRA_0146.png,NRA_0146.json,Sunset Mart,Common,B01_VAR_03,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,d2c16dd6a50c4635c1586cc08ae8eebeb3abe76a0b600f18e84c440fe38b024a,f5e0f06b0fbd72537bfba87eaf1ff7888fe60285a80fe61ad2ef916a080517ce,5510bef923d0a7de0ed149625ba1819d210d09cab26b9bbddfef9085500a33d1,approved,Manually approved 333 production stress batch.
147,NRA_0147.png,NRA_0147.json,Lucky 8 Gas & Motel,Common,B02_VAR_07,,DMG_CORNER_CURL_01,,,STAMP_ROOM_PAID,NOTE_EXIT_22,OVERLAY_SOFT_VIGNETTE_01,,0f8ca5548c31d24a3d767e96df7edce81270d9a16e082be6a1eb5db50f2e4f9f,857df4a15d48c94a95f0053938b609e34fb50c6779a0675a9ebea0914f80083e,9f40f085c10b9b0d24c5ea252851a24cf59b00668be118a97c0d8dd2de52bf99,approved,Manually approved 333 production stress batch.
148,NRA_0148.png,NRA_0148.json,Token Pawn,Common,B02_VAR_08,,DMG_DUST_SPECKS_01,,,STAMP_UNCLAIMED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,91c07330f4bef5e4878d115eb442fc5c2c5625772f52d2d420f43f6246540d21,9df8ca6c85165c81ca576f6e4d4fca4f5b3520deea3398ffb613d835da6dab66,36ca605132ec5fee99d13dad41d40e7329acf390148fab1290c61f878415b249,approved,Manually approved 333 production stress batch.
149,NRA_0149.png,NRA_0149.json,Sunset Mart,Common,B03_VAR_02,,DMG_EDGE_WEAR_01,,,STAMP_CLOSED,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,771ac8ac49c5adadb2e6f67f8fe94fa67025d272eefeeebdac5cda19d40542cc,3b023d9927e7209bf91b44c22c7dd7d7dc0a21743b98a30c5fe2af8322f30002,d20ec383d7ea0b0a9b0cc384a0271b893517af0b4889259a389653a630394d3c,approved,Manually approved 333 production stress batch.
150,NRA_0150.png,NRA_0150.json,Lucky 8 Gas & Motel,Common,B06_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_ROOM_PAID,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,09a87ef1e49674227821df809eb4ba94a141e82458da25e537ab6be6ee652f2b,e4d791ac71086ddfc3487968b734291fc71d37e2258e63aad2507bf4a89fa8e9,68834ca134a171ee994bb807c82e57086d64fd8361d5dd110b13c9791be838e2,approved,Manually approved 333 production stress batch.
151,NRA_0151.png,NRA_0151.json,Token Pawn,Common,B03_VAR_04,,DMG_FOLD_03,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_01,,c3f5367bbff62b5d813ac673ff180335329bd61472705b77c7ab375dc1ab04a9,de51ba19e101972e6dd851353bad3e4a60239f8916f6c763047af9f7fe00ad33,31bd5d00bf8601621610681c3373423cc7b4efdafb9c1c2bc8a2c6e27be9935c,approved,Manually approved 333 production stress batch.
152,NRA_0152.png,NRA_0152.json,Lucky 8 Gas & Motel,Common,B06_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_PAID_CASH,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,51b76e42ba5cf6305ae654d3e7ccea8206ae9b3a755943e40f3a0af1fd2d0b7b,6ab8b4ae37e5217ba4c732ef62e1913fd26213524f75b424060d89dce64c44eb,dd371fcaffdef31da53665888635befd61a54b9b183f3a6e11aa890dbd3c7b0e,approved,Manually approved 333 production stress batch.
153,NRA_0153.png,NRA_0153.json,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,69029ca5bf02a03c732c58168c98e7a4e0388894902f5e05df6fab035f90524b,5faad78b9ced02c2f20a5c632e2a99c41ad0d1df8c4fd5b75aa1248859e9a39a,1a1162babc4f56999fa174f11d0ad28b3bbf0a6530ddea3841694292339bebe1,approved,Manually approved 333 production stress batch.
154,NRA_0154.png,NRA_0154.json,Midnight Diner,Common,B03_VAR_05,,DMG_CORNER_CURL_01,,,STAMP_LAST_ORDER,NOTE_LAST_ORDER,OVERLAY_ARCHIVE_YELLOWING_01,,309d9417831e29a88599a923b01d3933dd461b085575e0e7f410aa0989c58b05,7bef0355b37ad3aaea8da74a1bc700962aacf349eccea2e325abbcbc3845f4a3,1b93db8e0da82ee27000234ee4c67c10bb727b92a3fe99ba5f64265c0bbf5781,approved,Manually approved 333 production stress batch.
155,NRA_0155.png,NRA_0155.json,Token Pawn,Common,B06_VAR_08,,DMG_FOLD_03,,,STAMP_CLAIM_CLOSED,NOTE_CASE_14,OVERLAY_SCAN_NOISE_01,,97d0a550416d9db5164a4d720edf606eaaec972a81bcec8f219bce75b85582af,ec33229f0c8d6e9922f08bbbf6f0c26d19a06ba8d4e6fa0e8cfe88e1959d90d1,8bfc7556eabded1d9d52da1a417f1d12317067e8b26693b869890f8af0efcfd0,approved,Manually approved 333 production stress batch.
156,NRA_0156.png,NRA_0156.json,Sunset Mart,Common,B07_VAR_01,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_FINAL_SALE,OVERLAY_SCAN_NOISE_02,,e1a20ac518d42c1ccac8f98cf08af83143ecca0cebd761e98875e56022d661e0,ed4cd134309c400f5ff496823809ae25b5c8fc2e30b7a8974eed146b40eb7f1b,8d2cbd8c0af86b392eaad45901b8910132551e7a96e7fbb25044937822c546ae,approved,Manually approved 333 production stress batch.
157,NRA_0157.png,NRA_0157.json,Token Pawn,Common,B01_VAR_07,,DMG_FOLD_01,,,STAMP_UNCLAIMED,NOTE_UNCLAIMED,OVERLAY_SCAN_NOISE_02,,dd97544e9c45153a5a524d6b4ae393594e49308632d0a2425d19f5a884192d61,d23f3082aeb166b615e45a1a7e8cd0bcac5fd5c78c7d687c9212b3e67340358e,c30a9b7a2603d67a429c0caa0c9b9d353f1bf08669c9b4631bca8941d2799315,approved,Manually approved 333 production stress batch.
158,NRA_0158.png,NRA_0158.json,Lucky 8 Gas & Motel,Common,B08_VAR_04,,DMG_CORNER_CURL_01,,,STAMP_NO_VACANCY,NOTE_NO_VACANCY,OVERLAY_SOFT_VIGNETTE_01,,749a44cac5d5a2b3fecd8b73d825af9b0a53d3df96547ca45c4add6d726f276e,b6ffd6fa689823f0d0ac3d0f980d021e18e279eaa87d5fb96c7c3279bdaeae94,1f0b0e956b4678dff3a71d3bec22f6d7a35158dd3829e9ec590e411ad212a8bf,approved,Manually approved 333 production stress batch.
159,NRA_0159.png,NRA_0159.json,Token Pawn,Common,B02_VAR_08,,DMG_EDGE_WEAR_01,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_FILM_GRAIN_02,,b7c41340928d1cbfa30f4d7a6e176757bca66b8b8712146993eada754947b237,116ac5783f15073548415ad73d7c83231f75c4d458e78279525bb277bea35bbb,aa3d19fc5bc731d8fc36e4678beaf46ea1bed2b267a6dd161f504b9ce619059c,approved,Manually approved 333 production stress batch.
160,NRA_0160.png,NRA_0160.json,Sunset Mart,Common,B05_VAR_02,,DMG_DUST_SPECKS_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_FADED_INK_01,,b16af10993b419e0848a195a36b3ffb408a1998df6ef692f5e99b357073a6bf8,be54970ab8b8a3889e6bda2e0df0251216c34a3a9c0853c8f52b7ba6a667c110,0f00e9d9dbf8063a6692e531538f040d1101968a215635d37f29dfc7a0da4d3e,approved,Manually approved 333 production stress batch.
161,NRA_0161.png,NRA_0161.json,Sunset Mart,Common,B01_VAR_04,,DMG_WATER_STAIN_02,,,STAMP_CLOSED,NOTE_512PM,OVERLAY_DUST_02,,54c58eda427bafdddf42ea2ef5aded9c62839ba8d22440782353f51eb280903d,829797f05a7065ffeb01631a53fae9724840a3e45175359ebdb37b32d8a15a10,e78a902c06d8f777c7cc9a2dd9c7f76c7d72f569f265ee344972f0ed5d848af6,approved,Manually approved 333 production stress batch.
162,NRA_0162.png,NRA_0162.json,Token Pawn,Common,B02_VAR_06,,DMG_FOLD_02,,,STAMP_CLAIM_CLOSED,NOTE_30_DAYS,OVERLAY_FILM_GRAIN_02,,1e251f14bb6eafd56f9bcc48ec2537f7cb79b1cd81327a9d7f0878988ceea1b5,8070272a2ffc52eb9ab30fe6458ac841541ffaf343b5769ae5a3a2a68fd26204,0b73fd980a49965e6c1e528d57842d175cae5ed7681091f41539ff6d59cd21ed,approved,Manually approved 333 production stress batch.
163,NRA_0163.png,NRA_0163.json,Sunset Mart,Common,B07_VAR_03,,DMG_WATER_STAIN_02,,,STAMP_NO_REFUNDS,NOTE_LAST_SHIFT,OVERLAY_SCAN_NOISE_02,,0bcd1d43ca427e67629000d0dea1f020dc11646b3b4fc12fb28046efee532e5d,a47fb9579ccefde894359de35c698a4d1c84c15a121ff24c54a082a2516195ee,0b30d6097655625d014c77e30462e80f5ebe0a82dcd9df7be1762664530b2f35,approved,Manually approved 333 production stress batch.
164,NRA_0164.png,NRA_0164.json,Sunset Mart,Common,B01_VAR_03,,DMG_WATER_STAIN_01,,,STAMP_FINAL_SALE,NOTE_LAST_SHIFT,OVERLAY_FILM_GRAIN_01,,13288a983460aaa1b140d97fd38b4f13c5c682a295e6f4ab1d2cec21dee05ce5,068468f10931ce6e61d36f6d1801e0698c8042115f43818c021b0740dc388134,abad320539ec6d319a1bbd07288b97e9f847436e44bdb5496d402a42f2faa85c,approved,Manually approved 333 production stress batch.
