token_id,image_filename,series,rarity,base_template,material_pattern,damage,prop_1,prop_2,stamp,handwritten,overlay,legendary_accent,special_feature,feature_variant,source_seed,combination_fingerprint
1281,NRA_1281.png,Night Owl Video,Common,B06_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_01,,,,19770821,a92cb5369ba15f33952993f21e180aab248e7f36e9668dc60260b4ebd4225ae1
1282,NRA_1282.png,Night Owl Video,Common,B02_VAR_10,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_DUST_02,,,,19770821,72841f6d6bf6835d6a2c45e6a7b96737d58c6befe3732ed257f5cfa8dafae087
1283,NRA_1283.png,Night Owl Video,Common,B02_VAR_07,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_02,,,,19770821,f6898faec4e16e6dd29c718df932b3fe4c558ffd171131163b90f13fcadca5c9
1284,NRA_1284.png,Night Owl Video,Common,B06_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,366720494740b001704b2a92f2856e0ee4384d973e5cc49a97dd1db9e8f3cb3b
1285,NRA_1285.png,Night Owl Video,Common,B02_VAR_04,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_DUST_01,,,,19770821,5676acf88d5c2114ef3beec3dc6c12a0c82769c8bd0161cacc4679f7ed9bed3f
1286,NRA_1286.png,Night Owl Video,Common,B06_VAR_01,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_01,,,,19770821,19cd4ec655b68d0b4652a212a6a2cc157f756ad388922546d91e660f7fee66a7
1287,NRA_1287.png,Night Owl Video,Common,B06_VAR_01,,DMG_SCAN_NOISE_01,,,STAMP_OVERDUE,NOTE_RETURNED_EMPTY,OVERLAY_DUST_01,,,,19770821,8545c6fb929bdd85ff9cfc08295c52733809d842b3ca1aa78dcb309d17eab624
1288,NRA_1288.png,Night Owl Video,Common,B05_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_01,,,,19770821,dafd62f3c3d68044c893bf7e51de6dc4c5e521c196e4a5ae52c34a013b99e2b2
1289,NRA_1289.png,Night Owl Video,Common,B02_VAR_07,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,214e9d207d6fd2c7c3a8fc7ecb8b1a88bc0ff0c76e42f55fd7660e80313944a9
1290,NRA_1290.png,Night Owl Video,Common,B02_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_02,,,,19770821,66271d140be85dc4be14253e1f1b02bf2f100971178b6b52716a9de3148196ee
1291,NRA_1291.png,Night Owl Video,Common,B05_VAR_03,MAT_GLOW_INK_01,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_RETURNED_EMPTY,OVERLAY_SCAN_NOISE_02,,,,19770821,81d0ecb2dbeef2bf803b045c8521303d51090f738e4afe8e3e5c3931a2380529
1292,NRA_1292.png,Night Owl Video,Common,B05_VAR_04,,DMG_DUST_SPECKS_01,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_SCAN_NOISE_01,,,,19770821,e1311d238d85523e20131b2ee425993abc7797ca8bcc8c721a840c01e5e490b2
1293,NRA_1293.png,Night Owl Video,Common,B02_VAR_03,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_01,,,,19770821,0712d91d7a7d491d1270daaeb72ebcfd1c41335ca597bda1e434e3526a732260
1294,NRA_1294.png,Night Owl Video,Common,B05_VAR_03,MAT_GLOW_INK_01,DMG_FOLD_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,0ecaac068566e1ee550ac289ff111fe5450b9df7056a22aa65da786a1c8c3c8a
1295,NRA_1295.png,Night Owl Video,Common,B05_VAR_04,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,15bf4a2273d3b319a3d41887cdc0268b68811c66e3c7b8c5f1bc6606443a03a1
1296,NRA_1296.png,Night Owl Video,Common,B02_VAR_10,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_DUST_01,,,,19770821,655efcf5e668cb2e2af3858f633a7696f31c1286c12c69de107c6c2480bc0272
1297,NRA_1297.png,Night Owl Video,Common,B05_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,99e6c1179cf32b7e783f90c05665fd61e3b7d545350f3649e153a7639b36db6a
1298,NRA_1298.png,Night Owl Video,Common,B06_VAR_08,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,3569972dc941f11d2347d4c43d028df1dfd33acb1652fcb252e57bf484b93925
1299,NRA_1299.png,Night Owl Video,Common,B02_VAR_03,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_02,,,,19770821,eb21f12c87639b09c614bffd560011aca10c86d857b7da4559e242740944be8b
1300,NRA_1300.png,Night Owl Video,Common,B05_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,fd41180edd88bcfd309cc570b51056ff5ba07d241ad208a69c2e33efd3c4ab68
1301,NRA_1301.png,Night Owl Video,Common,B06_VAR_01,,DMG_SCAN_NOISE_02,,,STAMP_OVERDUE,NOTE_RETURNED_EMPTY,OVERLAY_FILM_GRAIN_01,,,,19770821,8b3af1921b93b262a42945fe0e17560e1f2505ed8615b4b759728882633da20c
1302,NRA_1302.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,,,19770821,c1099bba96f3548862ee5428eb295df25f599e7aa533b6dd65e42b1c34f21d34
1303,NRA_1303.png,Night Owl Video,Common,B08_VAR_02,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_SCAN_NOISE_01,,,,19770821,b02f1bd9bbfd06269093e3084c3d0bbe778a41791df02c67c32eb8f5a85cbec7
1304,NRA_1304.png,Night Owl Video,Common,B02_VAR_07,MAT_GLOW_INK_01,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,1d8e8853c53252801d89413ac9f185892330f0fcc8624236f5e545130814ce9c
1305,NRA_1305.png,Night Owl Video,Common,B08_VAR_02,,DMG_SCAN_NOISE_01,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_DUST_02,,,,19770821,00dc8870935cfa15c26f3d75d0e88bc71944d13b90835b1618c2ba8e2126bcaf
1306,NRA_1306.png,Night Owl Video,Common,B08_VAR_01,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,9bae2bd74193a9d213ad230656bb0e0ec67210c6d043b1bb8297d43f1a1444d9
1307,NRA_1307.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_REWIND,OVERLAY_SCAN_NOISE_01,,,,19770821,73f3a79ef4a7ebd004f0672e1b9dd2efbf0f6cf448a297d6332756a3495c5d2a
1308,NRA_1308.png,Night Owl Video,Common,B08_VAR_01,,DMG_FOLD_03,,,STAMP_CHECKED_OUT,NOTE_LATE_FEE,OVERLAY_DUST_02,,,,19770821,1870a16f24a82567c834a0c4b4a01898e2c26ec9427e413517d59c3fd6dfa7c4
1309,NRA_1309.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_CHECKED_OUT,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,381c9545cea796ecc3f7f49e41b6c18bb023133af03c66f176f2f53aa943a651
1310,NRA_1310.png,Night Owl Video,Common,B06_VAR_08,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,fff2261a48cfea8cf2cfd8c1e4ead4792e0e3e3906eb89d3eb3d7065b986f591
1311,NRA_1311.png,Night Owl Video,Common,B02_VAR_07,MAT_GLOW_INK_01,DMG_FOLD_03,,,STAMP_CHECKED_OUT,NOTE_LATE_FEE,OVERLAY_DUST_02,,,,19770821,0bff21d42444c4b78b67bccc97a465c394bfaa237c9587af3f6f1ec2754e6ee8
1312,NRA_1312.png,Night Owl Video,Common,B08_VAR_03,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,,,19770821,83566b7c513f847bf222bd9496081ebd3dec9caf35153be04894d134457e96f1
1313,NRA_1313.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_DUE_FRIDAY,OVERLAY_DUST_02,,,,19770821,4cb4593324eab4f59ef19686db3bf6a2728ff9b3f223e047a4fd7d8fd206da6e
1314,NRA_1314.png,Night Owl Video,Common,B02_VAR_07,,DMG_FOLD_02,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_DUST_01,,,,19770821,66fa110661024300012c7530b43825ac6c741bec90756c5c71dad3e31288b608
1315,NRA_1315.png,Night Owl Video,Common,B05_VAR_03,MAT_GLOW_INK_01,DMG_FOLD_02,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_SCAN_NOISE_02,,,,19770821,3d63fea45cde92eaa1046e69af5dfc42781c651ea775dae52e6eee905d545832
1316,NRA_1316.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,816a67f8c9c152d12f1132ead6591ad3c87d19622d3060416bde8e2b5f85d537
1317,NRA_1317.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_02,,,STAMP_OVERDUE,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,82bff5a17fc93319f73e32e27d46e37f5cf7f7df51a5ee0e873b41317a495416
1318,NRA_1318.png,Night Owl Video,Common,B02_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,e71a24e3118ac39019840f988141ed2d65d92786ce676aed41056962545c05af
1319,NRA_1319.png,Night Owl Video,Common,B02_VAR_04,,DMG_FOLD_02,,,STAMP_OVERDUE,NOTE_TAPE_12,OVERLAY_DUST_02,,,,19770821,12b12f3bd890a70a62291f4a2524ee481c6da3f4f3820f35041b98d795581f01
1320,NRA_1320.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_SCAN_NOISE_01,,,,19770821,95b10df25156e0b254583e9de939efb6b5239a7f69fdec727856ac7beae14ced
1321,NRA_1321.png,Night Owl Video,Common,B08_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,7589a3eb732ac7db3bea35e005b8405a2f25576cf5d6473839169a28c38d9ef3
1322,NRA_1322.png,Night Owl Video,Common,B05_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_DUST_01,,,,19770821,62499c68d94eea68bc0761164415ea9506e27de1c377148c4d9bf4e622f27a2e
1323,NRA_1323.png,Night Owl Video,Common,B05_VAR_04,,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,,,19770821,3ce8a98ab1305fe0cfe777a1f6ffb4b2f7cce676f800ef3bb65c49888907dc88
1324,NRA_1324.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_02,,,,19770821,1c6691f46e87b1f627a12d0c721a04fe887c7e8d65e0af1f41661b9d22c07459
1325,NRA_1325.png,Night Owl Video,Common,B06_VAR_01,MAT_GLOW_INK_01,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,c396ef0278e5bcd048f5a2cdf3b9e8ad56fe599ac32f7ea08e994712fa034e29
1326,NRA_1326.png,Night Owl Video,Common,B02_VAR_07,,DMG_TAPE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,52d6963f997aade57b28ce5a498e31e07e216625b129e0d787ee24e475f7fb94
1327,NRA_1327.png,Night Owl Video,Common,B02_VAR_07,,DMG_FOLD_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_DUST_02,,,,19770821,c18e8588c9b833aefc801ede9174805a50a83fdde9f5b2ad97a8495d577d5380
1328,NRA_1328.png,Night Owl Video,Common,B08_VAR_01,MAT_FROSTED_RECEIPT_01,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_RETURNED_EMPTY,OVERLAY_DUST_01,,,,19770821,63af6d80a15564ad8867630f01530e049a05b2b581b807ea5a25bd1f4b7fd26e
1329,NRA_1329.png,Night Owl Video,Common,B08_VAR_01,,DMG_SCAN_NOISE_02,,,STAMP_CHECKED_OUT,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_02,,,,19770821,4d2aa280c88d369ef454b624fc43b7244daf5fc70dc9cf1a9cb3b5d41d0bad20
1330,NRA_1330.png,Night Owl Video,Common,B02_VAR_07,,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_TAPE_12,OVERLAY_DUST_01,,,,19770821,d4735fa2ef1f3fb1781301734b071b6da118c6d9680e262c6406d01b23deb9c8
1331,NRA_1331.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,09272e7dcbbb85a811ddb97feca1e280622b70e897298501d526dfcd8cd9a447
1332,NRA_1332.png,Night Owl Video,Common,B02_VAR_07,,DMG_THERMAL_FADE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_02,,,,19770821,2fa7d910d648391d862f9e5f58b75abe10f4869d23225ad4900a3be54c6ff752
1333,NRA_1333.png,Night Owl Video,Common,B02_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_CHECKED_OUT,NOTE_REWIND,OVERLAY_DUST_02,,,,19770821,b7f2ba119d578b9503215604eded326d40d065bcd78830821201975cffcd7466
1334,NRA_1334.png,Night Owl Video,Common,B08_VAR_01,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_DUST_01,,,,19770821,f1d476fbd5456e0bf305a446f2f0eae3fd74480aab91bddaa17e1088c47af565
1335,NRA_1335.png,Night Owl Video,Common,B05_VAR_03,,DMG_TAPE_01,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_FADED_INK_01,,,,19770821,4fe16f26b1602d361a9583ee1a169b864d09bd4ad6e3530088bdbb80c3c4adf9
1336,NRA_1336.png,Night Owl Video,Common,B07_VAR_04,,DMG_SCAN_NOISE_02,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,b748e0f49258f876c63d2dbd91da116afb83900a3af410849f4eb581590c5284
1337,NRA_1337.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_02,,,STAMP_OVERDUE,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,c34fb70bce07e9909dda7ef0e1453837a3871976eb322d95e4c1c2fa4df4d205
1338,NRA_1338.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FILM_GRAIN_02,,,,19770821,473e7de3ec02140dbb3a1010865fb70ab70ac160246857d3bb3b1bedf738c7db
1339,NRA_1339.png,Night Owl Video,Common,B05_VAR_04,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_SCAN_NOISE_02,,,,19770821,043af0d3ca3ae9e40c8fc80b3cf22a66bf3e4aa36122226f82c79440fa9f6f75
1340,NRA_1340.png,Night Owl Video,Common,B02_VAR_04,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_SCAN_NOISE_02,,,,19770821,f5d725144f472134c8c5cab23e0824c4d72839f4b996d7ab1f76a157291bc28a
1341,NRA_1341.png,Night Owl Video,Common,B02_VAR_07,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,35efa0fdb2842f1942fd02caff7a3fb08aa9045add48471623eec41fefadb00f
1342,NRA_1342.png,Night Owl Video,Common,B02_VAR_04,,DMG_FOLD_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_SCAN_NOISE_02,,,,19770821,fdb7e903489c9930444797f6957e2c429821016e194262b38858cc8c9ca8e6c8
1343,NRA_1343.png,Night Owl Video,Common,B02_VAR_07,,DMG_THERMAL_FADE_01,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_DUST_01,,,,19770821,e7e512a1e644afe8d23fb2906790fa32f036aa7980a8caf4e9afb91884324746
1344,NRA_1344.png,Night Owl Video,Common,B02_VAR_04,MAT_GLOW_INK_01,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_FILM_GRAIN_01,,,,19770821,da6dc52dc5c6cb79c0b021f6cbee962cefce51c644a570b414d681673b0c5c33
1345,NRA_1345.png,Night Owl Video,Common,B08_VAR_01,,DMG_EDGE_WEAR_01,,,STAMP_OVERDUE,NOTE_LATE_FEE,OVERLAY_FADED_INK_01,,,,19770821,f187e946411b4e9563bb1d9e927d1bfbff7eac92595beb3d671e5cb2b781237a
1346,NRA_1346.png,Night Owl Video,Common,B02_VAR_04,,DMG_EDGE_WEAR_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,aa6c0f7277f20ef4f019540c88b265af0f0ea8a62e0232c5fe81e73c2715cb16
1347,NRA_1347.png,Night Owl Video,Common,B05_VAR_04,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,,,19770821,13e0800182d52e96c95ed2ab215083081694eace67c9469b2683644549dd08ea
1348,NRA_1348.png,Night Owl Video,Common,B06_VAR_01,,DMG_TAPE_01,,,STAMP_CHECKED_OUT,NOTE_DUE_FRIDAY,OVERLAY_FILM_GRAIN_01,,,,19770821,c80ff38a56b0df9d6feb94241ec1ea97c7cdc426ae1831c8f8e9966555f27879
1349,NRA_1349.png,Night Owl Video,Common,B02_VAR_03,MAT_GLOW_INK_01,DMG_FOLD_02,,,STAMP_DO_NOT_OPEN,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,0c6a490d85ed52baf5d25f4cc69617d0e8d9bc02d637d2ad7545221aaaa4c93d
1350,NRA_1350.png,Night Owl Video,Common,B06_VAR_01,MAT_GLOW_INK_01,DMG_SCAN_NOISE_02,,,STAMP_DO_NOT_OPEN,NOTE_RETURNED_EMPTY,OVERLAY_SCAN_NOISE_02,,,,19770821,340e77c6a2760c003c083fa0c0f0d0c9e2e71e3058724a4e3787915ff22b0076
1351,NRA_1351.png,Night Owl Video,Common,B08_VAR_03,,DMG_EDGE_WEAR_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,f3b64910a711756e4fb0a185a3561cb684c992d841902beb7e064fc279fc7f98
1352,NRA_1352.png,Night Owl Video,Common,B05_VAR_03,,DMG_TAPE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FILM_GRAIN_01,,,,19770821,da6c80cf634294d9a6879dbf2cf18ee8e8df9f974f7b4bbaca74f66f55cd0e1f
1353,NRA_1353.png,Night Owl Video,Common,B05_VAR_04,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,48a0a3160c938814ca1e7d4d87f28f6a5ec082e8d11e00fbfa55dc51e2da6907
1354,NRA_1354.png,Night Owl Video,Common,B08_VAR_02,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_02,,,,19770821,0549a6f15b1afdcf496cc2939555b8d42cabd98b711bf779beea535043242a0a
1355,NRA_1355.png,Night Owl Video,Common,B08_VAR_01,MAT_GLOW_INK_01,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_02,,,,19770821,af8bcbc8d0616ba0635ddcbfe5a4a0aa38ea740a88703b3e18f9871b77e1f377
1356,NRA_1356.png,Night Owl Video,Common,B06_VAR_01,,DMG_THERMAL_FADE_01,,,STAMP_DO_NOT_OPEN,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,,,19770821,49696a7f203a1a542847fe44017733dd3e458a1cf7b5900f56cbddbd0fd075e0
1357,NRA_1357.png,Night Owl Video,Common,B02_VAR_10,,DMG_FOLD_02,,,STAMP_DO_NOT_OPEN,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,,,19770821,6071d726858015d734059f17d4e272748030ffd0a73eba4aadeb83c8a5b7a7f5
1358,NRA_1358.png,Night Owl Video,Common,B06_VAR_08,,DMG_FOLD_03,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,,,19770821,1f7cd1c1cc7973e052ce2a8669a94654d87b00347a2a93cbc8f847cacfa9fe78
1359,NRA_1359.png,Night Owl Video,Common,B08_VAR_02,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,4b4c04f0d40eaaf5909b4a739b5e9cb8825baddefaf6ee4af24a95bcc520f55a
1360,NRA_1360.png,Night Owl Video,Common,B02_VAR_10,,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_REWIND,OVERLAY_DUST_01,,,,19770821,17cdb84613a495e8f87379d7b61fe0a625bc52d31b56efaf0430d7eba52148a7
1361,NRA_1361.png,Night Owl Video,Common,B02_VAR_10,,DMG_SCAN_NOISE_02,,,STAMP_OVERDUE,NOTE_LATE_FEE,OVERLAY_DUST_01,,,,19770821,dc87d6d3d0e8372e8ee1f9895fbec79e96d28a55be6fa11c0a336363802298a5
1362,NRA_1362.png,Night Owl Video,Common,B05_VAR_03,,DMG_SCAN_NOISE_02,,,STAMP_OVERDUE,NOTE_REWIND,OVERLAY_FILM_GRAIN_02,,,,19770821,3ca7d201690b02521621c7ba07a7d8e1946148aa4a042a9fd2b625df7de7b44a
1363,NRA_1363.png,Night Owl Video,Common,B08_VAR_02,,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_DUE_FRIDAY,OVERLAY_DUST_02,,,,19770821,7528a0795b7d981bc1aefd86ffde652777ea858730471eabf283e1d2f3a681d8
1364,NRA_1364.png,Night Owl Video,Common,B05_VAR_03,,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_RETURNED_EMPTY,OVERLAY_FADED_INK_01,,,,19770821,df22c741f6b1f541710baf97192a278b3da7440704132516ec60bd6908ec3219
1365,NRA_1365.png,Night Owl Video,Common,B02_VAR_03,,DMG_SCAN_NOISE_01,,,STAMP_CHECKED_OUT,NOTE_RETURNED_EMPTY,OVERLAY_SCAN_NOISE_01,,,,19770821,e05468eb91976319c94e905ef94b6acf42d5d359af05dc7c58b19f6d37d9a757
1366,NRA_1366.png,Night Owl Video,Common,B05_VAR_03,PAT_HOLO_GRID_01,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_DUST_01,,,,19770821,e4ffe41ef4ee8d8c6c4c39a578983569f6ceb847c42a3419bce7a0dd507e9add
1367,NRA_1367.png,Night Owl Video,Common,B06_VAR_01,,DMG_FOLD_02,,,STAMP_CHECKED_OUT,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,0280ade05bf0ad464f4397d9767a801d30ab266c1eebf33c736b044f3a522f3d
1368,NRA_1368.png,Night Owl Video,Common,B08_VAR_01,,DMG_SCAN_NOISE_01,,,STAMP_OVERDUE,NOTE_TAPE_12,OVERLAY_FADED_INK_01,,,,19770821,edd0e1d12ae00f552e199cf664280f213a0f88e76e42c0afd91bf7ed2fa9044c
1369,NRA_1369.png,Night Owl Video,Common,B02_VAR_07,,DMG_SCAN_NOISE_02,,,STAMP_NO_REFUNDS,NOTE_TAPE_12,OVERLAY_DUST_01,,,,19770821,511ed14cc6917314de35a5d7f20910977553902d02c1d82d960a7e148a33278c
1370,NRA_1370.png,Night Owl Video,Common,B02_VAR_04,,DMG_SCAN_NOISE_01,,,STAMP_NO_REFUNDS,NOTE_REWIND,OVERLAY_FADED_INK_01,,,,19770821,7b20dab546e8ea3b307d61e9db95ff0c21c1f2c5a38e9fba4619190abaf7ba1e
1371,NRA_1371.png,Night Owl Video,Common,B02_VAR_07,,DMG_EDGE_WEAR_02,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,,,19770821,146b505b966c4745e192ed5155a84e4df5222b2364a31a1dc7cfde5e18c2fc94
1372,NRA_1372.png,Night Owl Video,Common,B08_VAR_02,MAT_GLOW_INK_01,DMG_FOLD_03,,,STAMP_NO_REFUNDS,NOTE_DUE_FRIDAY,OVERLAY_FADED_INK_01,,,,19770821,546a0a86e32390dcf0ec9911d643c16152c8e35cc514461e9a8e4241c1733259
1373,NRA_1373.png,Night Owl Video,Common,B05_VAR_03,MAT_GLOW_INK_01,DMG_FOLD_03,,,STAMP_OVERDUE,NOTE_TAPE_12,OVERLAY_FILM_GRAIN_01,,,,19770821,6262dcf45347262c33de0244d4f20a82079cac17a00e3f5c3fae89e167480236
1374,NRA_1374.png,Night Owl Video,Common,B02_VAR_07,,DMG_SCAN_NOISE_01,,,STAMP_DO_NOT_OPEN,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_01,,,,19770821,1e8011723cd5943c4303cf561aaf88137365f19e4905f19d8f36c9cb3863edae
1375,NRA_1375.png,Night Owl Video,Common,B06_VAR_08,,DMG_FOLD_02,,,STAMP_NO_REFUNDS,NOTE_LATE_FEE,OVERLAY_FILM_GRAIN_02,,,,19770821,560195e31d8b49eb8bbd7a72feebd9ede5a05aa86ce2399f1ab3d3c7f2d9eecb
1376,NRA_1376.png,Night Owl Video,Common,B02_VAR_10,,DMG_THERMAL_FADE_01,,,STAMP_CHECKED_OUT,NOTE_TAPE_12,OVERLAY_SCAN_NOISE_02,,,,19770821,4496ddb2a11139e03889b85d4a7fde5dbac5cff0a61aa369a36a73ce31779635
